"","X","ProblemID","UserID","SubmissionNumber","TimeStamp","TimeSinceLast","Grade","GradeDiff","NVideoEvents","NForumEvents","DurationOfVideoActivity","NumberOfThreadViews","AverageVideoTimeDiffs","NVideoAndForum","improved"
"4475",36292,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",3,1394825546,7392,0,0,0,10,0,4,0,10,"No"
"4476",36297,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",8,1394831855,1451,0,0,0,5,0,1,0,5,"No"
"4477",36298,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",9,1394911560,79705,0,0,29,42,1076,18,38,71,"No"
"4478",36301,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",12,1394917706,3843,0,0,0,10,0,4,0,10,"No"
"4479",36303,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",14,1394953015,35072,0,0,3,11,135,4,67,14,"No"
"4480",36304,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",15,1394960682,7667,0,0,31,9,3318,3,110,40,"No"
"4481",36308,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",19,1394985495,22824,50,50,19,42,1568,14,87,61,"Yes"
"4482",36310,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",21,1394988218,643,50,0,0,11,0,3,0,11,"No"
"4483",36312,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",23,1394989276,784,50,0,0,3,0,0,0,3,"No"
"4484",36321,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",32,1395075737,82550,62.5,-12.5,40,15,1046,5,26,55,"No"
"4485",36324,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",35,1395093424,557,50,-25,0,9,0,2,0,9,"No"
"4486",36327,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",38,1395134868,7714,87.5,0,0,9,0,2,0,9,"No"
"4487",36328,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",39,1395140389,5521,87.5,0,0,3,0,1,0,3,"No"
"4488",36330,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",41,1395143362,2843,75,-12.5,0,2,0,1,0,2,"No"
"4489",36331,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",42,1395161406,18044,87.5,12.5,0,11,0,4,0,11,"Yes"
"4490",36332,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",43,1395166752,5346,87.5,0,8,28,2009,12,287,36,"No"
"4491",36333,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",44,1395240018,73266,87.5,0,0,28,0,10,0,28,"No"
"4492",36336,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",47,1395258531,18060,87.5,0,0,9,0,3,0,9,"No"
"4493",36337,8,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",48,1395414278,155747,87.5,0,0,88,0,35,0,88,"No"
"4494",41231,9,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",5,1395344051,928,87.5,0,0,26,0,9,0,26,"No"
"4495",41232,9,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",6,1395348517,4466,87.5,0,0,4,0,2,0,4,"No"
"4496",54569,14,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",1,1396677110,42387,0,0,0,5,0,1,0,5,"No"
"4497",54570,14,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",2,1396678238,1128,44,44,0,3,0,1,0,3,"Yes"
"4498",54571,14,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",3,1396679050,812,53.3333333333333,9.33333333333334,0,3,0,2,0,3,"Yes"
"4499",54577,14,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",9,1396693231,753,73.3333333333333,0,0,8,0,3,0,8,"No"
"4500",64378,15,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",4,1396625738,1112,70,10,0,5,0,1,0,5,"Yes"
"4501",64383,15,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",9,1396697867,70398,70,0,0,42,0,17,0,42,"No"
"4502",64386,15,"98524692a19dbd4e27a5438c7b29f2e67ce978ed",12,1396698880,625,70,0,0,1,0,1,0,1,"No"
"4503",5423,1,"986193133687bba489506a65fe6f01aad8f0f6f6",4,1393527859,649,0,0,0,9,0,3,0,9,"No"
"4504",5426,1,"986193133687bba489506a65fe6f01aad8f0f6f6",7,1393528902,473,0,0,0,6,0,4,0,6,"No"
"4505",19096,4,"986193133687bba489506a65fe6f01aad8f0f6f6",1,1395429156,880,100,25,0,10,0,7,0,10,"Yes"
"4506",26528,5,"986193133687bba489506a65fe6f01aad8f0f6f6",2,1397313634,1154,88.8888888888889,11.1111111111111,0,7,0,4,0,7,"Yes"
"4507",26529,5,"986193133687bba489506a65fe6f01aad8f0f6f6",3,1397314280,646,88.8888888888889,0,0,2,0,2,0,2,"No"
"4508",35451,7,"986193133687bba489506a65fe6f01aad8f0f6f6",5,1398080047,132773,0,0,0,7,0,4,0,7,"No"
"4509",35453,7,"986193133687bba489506a65fe6f01aad8f0f6f6",7,1398080742,424,85.7142857142857,85.7142857142857,0,2,0,2,0,2,"Yes"
"4510",3943,1,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",5,1393873987,462,0,0,0,10,0,4,0,10,"No"
"4511",24342,5,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",1,1394232759,636,88.8888888888889,0,0,6,0,2,0,6,"No"
"4512",24343,5,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",2,1394299315,66556,88.8888888888889,0,0,16,0,7,0,16,"No"
"4513",24344,5,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",3,1394300620,1305,88.8888888888889,0,0,2,0,0,0,2,"No"
"4514",24345,5,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",4,1394301291,671,100,11.1111111111111,0,5,0,3,0,5,"Yes"
"4515",39707,8,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",6,1395167361,1810,87.5,12.5,0,8,0,3,0,8,"Yes"
"4516",39709,8,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",8,1395168056,689,100,12.5,0,2,0,1,0,2,"Yes"
"4517",62176,14,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",9,1396802452,1612,86.6666666666667,0,0,3,0,3,0,3,"No"
"4518",67580,15,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",1,1396967802,2853,80,0,0,2,0,1,0,2,"No"
"4519",67581,15,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",2,1396972232,4430,80,0,0,1,0,1,0,1,"No"
"4520",67582,15,"990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",3,1397014611,42379,100,20,0,8,0,5,0,8,"Yes"
"4521",25454,5,"993a248bef27ef7430ba92c1ec4930e14f7205e9",7,1396188299,877,0,0,0,9,0,6,0,9,"No"
"4522",25462,5,"993a248bef27ef7430ba92c1ec4930e14f7205e9",15,1396189952,408,0,0,0,4,0,1,0,4,"No"
"4523",57871,14,"993a248bef27ef7430ba92c1ec4930e14f7205e9",16,1397387919,45681,86.6666666666667,0,0,7,0,5,0,7,"No"
"4524",29385,5,"9963854b59bd6427840242a7d2093fa8ed4c1be9",5,1394604715,1712,88.8888888888889,11.1111111111111,0,2,0,1,0,2,"Yes"
"4525",17619,4,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",1,1394142121,174,0,0,0,3,0,2,0,3,"No"
"4526",24986,5,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",3,1394373929,377,75.5555555555556,75.5555555555556,0,10,0,4,0,10,"Yes"
"4527",31681,7,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",2,1394989361,27971,0,0,0,12,0,5,0,12,"No"
"4528",41593,9,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",7,1395421428,722,0,-92.5,0,9,0,3,0,9,"No"
"4529",41596,9,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",10,1395422518,773,77.5,-15,0,3,0,2,0,3,"No"
"4530",55514,14,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",9,1397219681,449,73.3333333333333,13.3333333333333,0,4,0,1,0,4,"Yes"
"4531",55518,14,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",13,1397380553,159782,77.3333333333333,-9.33333333333334,0,2,0,2,0,2,"No"
"4532",55520,14,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",15,1397382503,1471,86.6666666666667,0,0,4,0,1,0,4,"No"
"4533",55521,14,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",16,1397568619,186116,86.6666666666667,0,0,10,0,4,0,10,"No"
"4534",64776,15,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",5,1397551236,146832,80,2,0,1,0,1,0,1,"Yes"
"4535",64783,15,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",12,1397556102,770,70,-10,0,4,0,1,0,4,"No"
"4536",64784,15,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",13,1397564168,8066,80,10,0,1,0,1,0,1,"Yes"
"4537",64788,15,"99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",17,1397566198,365,100,10,0,2,0,1,0,2,"Yes"
"4538",12127,2,"99e07096b8053af45e09e034ff5c82c9c789e4a4",6,1393724252,376,0,0,0,8,0,3,0,8,"No"
"4539",12128,2,"99e07096b8053af45e09e034ff5c82c9c789e4a4",7,1393727515,3263,0,0,0,5,0,1,0,5,"No"
"4540",20885,4,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",2,1395621789,23176,0,-100,14,24,1630,17,125,38,"No"
"4541",28001,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",2,1395621273,328,0,-55.5555555555556,0,1,0,0,0,1,"No"
"4542",28004,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",5,1395622282,457,66.6666666666667,11.1111111111111,0,1,0,1,0,1,"Yes"
"4543",28006,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",7,1395623883,1222,66.6666666666667,0,0,3,0,2,0,3,"No"
"4544",28010,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",11,1395626852,1591,77.7777777777778,0,0,1,0,1,0,1,"No"
"4545",28011,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",12,1395665938,39086,0,-77.7777777777778,0,6,0,4,0,6,"No"
"4546",28013,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",14,1395666713,679,88.8888888888889,0,0,6,0,6,0,6,"No"
"4547",28014,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",15,1395673903,7190,88.8888888888889,0,0,3,0,3,0,3,"No"
"4548",28015,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",16,1395696580,22677,0,-88.8888888888889,0,5,0,4,0,5,"No"
"4549",28018,5,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",19,1395697187,319,0,-88.8888888888889,0,1,0,1,0,1,"No"
"4550",38812,8,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",1,1396101671,47746,50,50,0,4,0,3,0,4,"Yes"
"4551",38816,8,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",5,1396102509,363,62.5,0,0,1,0,0,0,1,"No"
"4552",38820,8,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",9,1396104382,962,75,12.5,0,2,0,1,0,2,"Yes"
"4553",38824,8,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",13,1396111101,359,100,12.5,0,5,0,4,0,5,"Yes"
"4554",50309,11,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",6,1396658523,2081,88.8888888888889,0,0,4,0,3,0,4,"No"
"4555",50310,11,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",7,1396659137,614,77.7777777777778,-11.1111111111111,0,1,0,0,0,1,"No"
"4556",60256,14,"9ad332acb265cc2e45c80f0b3869b58b6989eb27",18,1398534700,9794,88,13.3333333333333,0,1,0,0,0,1,"Yes"
"4557",13102,2,"9b0adbaa1a5d6cd6cbda7312090e33c9f5d44faa",3,1395073299,291,0,0,0,4,0,2,0,4,"No"
"4558",22848,4,"9b0adbaa1a5d6cd6cbda7312090e33c9f5d44faa",2,1395615627,579,0,0,0,11,0,4,0,11,"No"
"4559",37931,8,"9b326ded04a246795a51bdeddcac4364e444c40f",2,1395170845,14403,87.5,87.5,3,0,7,0,3,3,"Yes"
"4560",42916,9,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",11,1396803925,79938,100,12.5,0,5,0,1,0,5,"Yes"
"4561",49407,11,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",8,1396797113,3405,66.6666666666667,-11.1111111111111,0,3,0,0,0,3,"No"
"4562",49411,11,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",12,1396798979,326,100,24.4444444444444,0,2,0,1,0,2,"Yes"
"4563",58723,14,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",4,1398548333,1278,86.6666666666667,0,0,2,0,1,0,2,"No"
"4564",58726,14,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",7,1398549292,369,86.6666666666667,0,0,2,0,1,0,2,"No"
"4565",58728,14,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",9,1398549932,540,86.6666666666667,0,0,1,0,1,0,1,"No"
"4566",58729,14,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",10,1398550280,348,86.6666666666667,0,0,1,0,1,0,1,"No"
"4567",58732,14,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",13,1398638832,139,86.6666666666667,86.6666666666667,0,4,0,2,0,4,"Yes"
"4568",58734,14,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",15,1398683884,44771,86.6666666666667,0,0,5,0,4,0,5,"No"
"4569",66310,15,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",1,1398520796,48228,0,0,0,13,0,8,0,13,"No"
"4570",66312,15,"9b5779dbfdbd340e9ba2d9bdd64673763a8de093",3,1398521489,242,0,-40,0,5,0,5,0,5,"No"
"4571",10357,2,"9ba16e7abae229531f40eb7b5c296808add198c3",3,1393610594,1202,0,0,0,4,0,1,0,4,"No"
"4572",10358,2,"9ba16e7abae229531f40eb7b5c296808add198c3",4,1393613910,3316,0,0,0,28,0,9,0,28,"No"
"4573",10359,2,"9ba16e7abae229531f40eb7b5c296808add198c3",5,1393683952,70042,100,100,53,10,4296,3,82,63,"Yes"
"4574",19059,4,"9ba16e7abae229531f40eb7b5c296808add198c3",2,1394217136,2230,100,50,0,19,0,8,0,19,"Yes"
"4575",26685,5,"9ba16e7abae229531f40eb7b5c296808add198c3",1,1394303513,861,77.7777777777778,77.7777777777778,0,22,0,10,0,22,"Yes"
"4576",26687,5,"9ba16e7abae229531f40eb7b5c296808add198c3",3,1394307829,1245,100,11.1111111111111,0,20,0,9,0,20,"Yes"
"4577",64079,14,"9ba16e7abae229531f40eb7b5c296808add198c3",4,1396795243,1962,86.6666666666667,0,0,18,0,7,0,18,"No"
"4578",64080,14,"9ba16e7abae229531f40eb7b5c296808add198c3",5,1396797658,2415,100,13.3333333333333,0,6,0,2,0,6,"Yes"
"4579",51925,11,"9bbf4907c910574e80e632f0b38e0f1831acf130",2,1396129716,1501,77.7777777777778,77.7777777777778,0,9,0,3,0,9,"Yes"
"4580",1113,0,"9c2bcf84970d0680042877ed520c43a2d65ae510",5,1395151438,1639065,83.3333333333333,5.55550257364911,52,0,1638570,0,32128,52,"Yes"
"4581",537,0,"9c52b12957a06e7ff52d4856f4d91908bd786f78",1,1393326098,91958,100,0,26,0,386,0,15,26,"No"
"4582",34153,7,"9c52b12957a06e7ff52d4856f4d91908bd786f78",2,1397224559,567681,0,-100,18,0,40544,0,2384,18,"No"
"4583",48911,11,"9c9470253ab5b9a432f596193ced305564c5b770",6,1395415370,331,88.8888888888889,22.2222222222222,0,1,0,0,0,1,"Yes"
"4584",68189,15,"9c9470253ab5b9a432f596193ced305564c5b770",3,1396537208,1219,70,10,0,7,0,4,0,7,"Yes"
"4585",68191,15,"9c9470253ab5b9a432f596193ced305564c5b770",5,1396615137,77822,80,0,0,15,0,10,0,15,"No"
"4586",24628,5,"9c9d17255b42a7d4ccf90e62f8103ca1adf02b76",6,1396290112,1081,77.7777777777778,0,0,22,0,19,0,22,"No"
"4587",24633,5,"9c9d17255b42a7d4ccf90e62f8103ca1adf02b76",11,1396368281,77351,100,22.2222222222222,0,2,0,0,0,2,"Yes"
"4588",45266,9,"9c9d17255b42a7d4ccf90e62f8103ca1adf02b76",1,1396462324,1269,100,12.5,0,8,0,5,0,8,"Yes"
"4589",34219,7,"9cb371aa220e315f73d31f108e00c14893471756",2,1395696777,935,85.7142857142857,85.7142857142857,0,8,0,4,0,8,"Yes"
"4590",10722,2,"9cca7457ae57bc3a5d5f3665355a8d195c4df486",2,1394821685,10272,0,0,0,23,0,8,0,23,"No"
"4591",10723,2,"9cca7457ae57bc3a5d5f3665355a8d195c4df486",3,1394827747,6062,0,0,3,4,29,1,14,7,"No"
"4592",10724,2,"9cca7457ae57bc3a5d5f3665355a8d195c4df486",4,1394867763,40016,0,0,0,1,0,1,0,1,"No"
"4593",19641,4,"9cca7457ae57bc3a5d5f3665355a8d195c4df486",2,1395415427,1678,75,0,0,7,0,1,0,7,"No"
"4594",19642,4,"9cca7457ae57bc3a5d5f3665355a8d195c4df486",3,1395416443,1016,100,25,0,3,0,1,0,3,"Yes"
"4595",39452,8,"9cce9430b7035dd532c612ba958facfd35c9e258",1,1395822704,32749,62.5,62.5,0,2,0,2,0,2,"Yes"
"4596",39453,8,"9cce9430b7035dd532c612ba958facfd35c9e258",2,1395865716,43012,100,37.5,0,1,0,0,0,1,"Yes"
"4597",51203,11,"9cce9430b7035dd532c612ba958facfd35c9e258",5,1396910713,417,60,60,0,2,0,1,0,2,"Yes"
"4598",61498,14,"9cce9430b7035dd532c612ba958facfd35c9e258",7,1397432425,2588,93.3333333333333,6.66666666666666,0,6,0,4,0,6,"Yes"
"4599",61499,14,"9cce9430b7035dd532c612ba958facfd35c9e258",8,1397598301,165876,100,6.66666666666667,0,1,0,0,0,1,"Yes"
"4600",6328,1,"9cf7b6b5203c8ebdf1d5ecf2ef8574b1c7125820",1,1396153674,1234157,87.5,87.5,196,0,977978,0,5015,196,"Yes"
"4601",11446,2,"9cf7b6b5203c8ebdf1d5ecf2ef8574b1c7125820",1,1396153639,1234149,75,75,196,0,977978,0,5015,196,"Yes"
"4602",46491,11,"9d2cf2da9292677de5f99c0ff27ef162556a9c82",5,1396030756,454,88.8888888888889,11.1111111111111,0,7,0,3,0,7,"Yes"
"4603",24165,5,"9d7bb34bc4b344b16162c87342fdf7f571f8f83d",2,1394622239,2879,100,11.1111111111111,0,7,0,2,0,7,"Yes"
"4604",50852,11,"9d7bb34bc4b344b16162c87342fdf7f571f8f83d",3,1396281129,861597,0,0,2,9,69,6,69,11,"No"
"4605",50853,11,"9d7bb34bc4b344b16162c87342fdf7f571f8f83d",4,1396281663,534,0,0,0,1,0,1,0,1,"No"
"4606",50861,11,"9d7bb34bc4b344b16162c87342fdf7f571f8f83d",12,1396284658,408,77.7777777777778,0,0,1,0,1,0,1,"No"
"4607",67210,15,"9d7bb34bc4b344b16162c87342fdf7f571f8f83d",1,1398677490,422,0,0,0,2,0,1,0,2,"No"
"4608",67211,15,"9d7bb34bc4b344b16162c87342fdf7f571f8f83d",2,1398678041,551,60,60,0,2,0,1,0,2,"Yes"
"4609",5454,1,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",3,1393517569,218,0,0,0,4,0,0,0,4,"No"
"4610",5455,1,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",4,1393521931,4362,97.5,97.5,0,7,0,2,0,7,"Yes"
"4611",26570,5,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",2,1394119475,812,64.4444444444444,64.4444444444444,0,14,0,7,0,14,"Yes"
"4612",26571,5,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",3,1394119743,268,66.6666666666667,2.22222222222221,0,4,0,2,0,4,"Yes"
"4613",26573,5,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",5,1394122509,2627,77.7777777777778,0,0,18,0,12,0,18,"No"
"4614",26576,5,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",8,1394134393,11705,77.7777777777778,0,0,4,0,2,0,4,"No"
"4615",26578,5,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",10,1394135616,1118,88.8888888888889,11.1111111111111,0,1,0,1,0,1,"Yes"
"4616",46377,10,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",1,1395133749,35831,93.3333317438761,29.9999992052714,8,0,348,0,49,8,"Yes"
"4617",52393,11,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",5,1395873331,440,66.6666666666667,66.6666666666667,0,4,0,2,0,4,"Yes"
"4618",63424,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",1,1396645566,209,40,40,0,1,0,0,0,1,"Yes"
"4619",63435,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",12,1396648803,265,57.3333333333333,-14.6666666666667,0,1,0,1,0,1,"No"
"4620",63457,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",34,1396731553,627,73.3333333333333,-6.66666666666667,0,3,0,2,0,3,"No"
"4621",63458,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",35,1396731693,140,73.3333333333333,0,0,1,0,0,0,1,"No"
"4622",63460,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",37,1396732462,494,85.3333333333333,0,0,1,0,1,0,1,"No"
"4623",63462,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",39,1396732925,337,66.6666666666667,-25.3333333333333,0,2,0,1,0,2,"No"
"4624",63464,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",41,1396733524,527,66.6666666666667,0,0,1,0,1,0,1,"No"
"4625",63469,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",46,1396857026,869,93.3333333333333,0,0,3,0,1,0,3,"No"
"4626",63470,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",47,1396858359,1333,93.3333333333333,0,0,3,0,2,0,3,"No"
"4627",63471,14,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",48,1396861164,2805,93.3333333333333,0,0,12,0,7,0,12,"No"
"4628",68165,15,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",6,1396881762,532,60,0,0,2,0,1,0,2,"No"
"4629",68166,15,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",7,1396907317,25555,60,0,0,5,0,1,0,5,"No"
"4630",68167,15,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",8,1396907838,521,60,0,0,2,0,1,0,2,"No"
"4631",68170,15,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",11,1396909050,477,60,0,0,4,0,3,0,4,"No"
"4632",68171,15,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",12,1396909250,200,60,0,0,1,0,1,0,1,"No"
"4633",68174,15,"9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",15,1396910043,163,100,30,0,1,0,1,0,1,"Yes"
"4634",22501,4,"9da5c1561b57db2793a0815947520dd1346fa453",1,1395693906,1164,100,25,0,2,0,1,0,2,"Yes"
"4635",43798,9,"9da5c1561b57db2793a0815947520dd1346fa453",1,1396533708,1047,100,17.5,0,2,0,1,0,2,"Yes"
"4636",50583,11,"9da5c1561b57db2793a0815947520dd1346fa453",1,1396728232,12516,100,11.1111111111111,0,13,0,10,0,13,"Yes"
"4637",60627,14,"9da5c1561b57db2793a0815947520dd1346fa453",1,1398720654,47585,86.6666666666667,6.66666666666667,0,26,0,18,0,26,"Yes"
"4638",60628,14,"9da5c1561b57db2793a0815947520dd1346fa453",2,1398721588,934,100,13.3333333333333,0,3,0,2,0,3,"Yes"
"4639",67056,15,"9da5c1561b57db2793a0815947520dd1346fa453",1,1398716212,1225,80,0,0,4,0,3,0,4,"No"
"4640",516,0,"9dccb5ed4ca5d324cb3f7cf41175c3eb486d098d",3,1393359135,179697,83.3333333333333,-16.6666666666667,107,10,178473,3,1683,117,"No"
"4641",16709,4,"9dccb5ed4ca5d324cb3f7cf41175c3eb486d098d",8,1394827779,86655,0,-75,5,0,24,0,6,5,"No"
"4642",67146,15,"9dccb5ed4ca5d324cb3f7cf41175c3eb486d098d",2,1398438131,3194,60,0,0,3,0,0,0,3,"No"
"4643",7040,1,"9dde5510d098ef350100c9e7014488ecbe491082",1,1393640729,655,0,0,0,1,0,0,0,1,"No"
"4644",7046,1,"9dde5510d098ef350100c9e7014488ecbe491082",7,1393788750,71296,85,85,0,11,0,3,0,11,"Yes"
"4645",7049,1,"9dde5510d098ef350100c9e7014488ecbe491082",10,1394485851,693982,0,-100,151,28,146272,13,975,179,"No"
"4646",21995,4,"9dde5510d098ef350100c9e7014488ecbe491082",4,1394507085,97386,0,0,11,36,827,21,82,47,"No"
"4647",21997,4,"9dde5510d098ef350100c9e7014488ecbe491082",6,1395241577,734243,100,50,136,32,179332,21,1328,168,"Yes"
"4648",28898,5,"9dde5510d098ef350100c9e7014488ecbe491082",3,1394489255,2292,0,0,0,8,0,7,0,8,"No"
"4649",28905,5,"9dde5510d098ef350100c9e7014488ecbe491082",10,1394492197,1457,0,-88.8888888888889,0,8,0,6,0,8,"No"
"4650",28908,5,"9dde5510d098ef350100c9e7014488ecbe491082",13,1394494821,733,88.8888888888889,0,0,8,0,1,0,8,"No"
"4651",28909,5,"9dde5510d098ef350100c9e7014488ecbe491082",14,1394504806,9985,0,-88.8888888888889,11,0,827,0,82,11,"No"
"4652",30271,6,"9dde5510d098ef350100c9e7014488ecbe491082",1,1394504442,4787,71.875,0,11,0,827,0,82,11,"No"
"4653",37635,8,"9dde5510d098ef350100c9e7014488ecbe491082",10,1395179039,1953,100,12.5,0,8,0,5,0,8,"Yes"
"4654",48881,11,"9dde5510d098ef350100c9e7014488ecbe491082",5,1395774852,77103,35.5555555555556,24.4444444444444,41,0,3399,0,84,41,"Yes"
"4655",48885,11,"9dde5510d098ef350100c9e7014488ecbe491082",9,1395787665,9078,57.7777777777778,35.5555555555556,0,3,0,2,0,3,"Yes"
"4656",48890,11,"9dde5510d098ef350100c9e7014488ecbe491082",14,1396138809,348874,33.3333333333333,0,193,5,27068,2,140,198,"No"
"4657",48892,11,"9dde5510d098ef350100c9e7014488ecbe491082",16,1396445511,304249,33.3333333333333,0,88,15,52610,4,604,103,"No"
"4658",48893,11,"9dde5510d098ef350100c9e7014488ecbe491082",17,1396550791,105280,0,-33.3333333333333,0,5,0,2,0,5,"No"
"4659",57975,14,"9dde5510d098ef350100c9e7014488ecbe491082",10,1396898494,13818,86.6666666666667,0,0,2,0,1,0,2,"No"
"4660",57977,14,"9dde5510d098ef350100c9e7014488ecbe491082",12,1396900887,1263,86.6666666666667,0,0,2,0,1,0,2,"No"
"4661",57978,14,"9dde5510d098ef350100c9e7014488ecbe491082",13,1396910750,9863,0,-86.6666666666667,0,11,0,3,0,11,"No"
"4662",57980,14,"9dde5510d098ef350100c9e7014488ecbe491082",15,1396913244,2291,86.6666666666667,0,0,2,0,1,0,2,"No"
"4663",57981,14,"9dde5510d098ef350100c9e7014488ecbe491082",16,1397062696,149452,86.6666666666667,0,0,8,0,7,0,8,"No"
"4664",51351,11,"9e067a2bc8198f93162b784b6930c630cb27e836",1,1396012801,679,44.4444444444444,44.4444444444444,0,6,0,2,0,6,"Yes"
"4665",51354,11,"9e067a2bc8198f93162b784b6930c630cb27e836",4,1396013732,195,88.8888888888889,0,0,2,0,1,0,2,"No"
