"","UserID","ProblemID","improved","overalGradeDiff","CountofSubmissions","countOfVideoandForumEvents","avgTbwSubs"
"578","5edc8cf64c74fa839c16e99c71a72f0f97288938",8,"No",100,3,55,28752
"579","5edc8cf64c74fa839c16e99c71a72f0f97288938",9,"No",87.5,8,59,12850.25
"580","5edc8cf64c74fa839c16e99c71a72f0f97288938",9,"Yes",22.5,3,15,3380
"581","5edc8cf64c74fa839c16e99c71a72f0f97288938",11,"No",100,6,112,27111.1666666667
"582","5edc8cf64c74fa839c16e99c71a72f0f97288938",11,"Yes",28.8888888888889,2,6,2479.5
"583","5edc8cf64c74fa839c16e99c71a72f0f97288938",14,"No",54.6666666666667,6,122,43178.6666666667
"584","5edc8cf64c74fa839c16e99c71a72f0f97288938",14,"Yes",28,2,17,14703.5
"585","5edc8cf64c74fa839c16e99c71a72f0f97288938",15,"No",10,2,60,48996
"586","5f7ba45803ba4e11f5a75d5e2933765e626c5903",2,"No",75,4,13,12815
"587","5f7ba45803ba4e11f5a75d5e2933765e626c5903",4,"No",-25,4,9,27470.25
"588","6047ce46820ef5d1e9a9843e33099bfb12c2d62e",8,"No",87.5,5,98,208581.2
"589","6047ce46820ef5d1e9a9843e33099bfb12c2d62e",11,"No",0,2,17,1241.5
"590","617024a1e59c226f8a4fd92e658ba1b029fda6ab",7,"No",0,2,14,704
"591","6248f2aa0e5b3e70ee4ea3143096169dabc66301",7,"No",0,2,14,5085
"592","6248f2aa0e5b3e70ee4ea3143096169dabc66301",9,"No",0,2,14,1248.5
"593","6248f2aa0e5b3e70ee4ea3143096169dabc66301",14,"No",28,4,6,526.25
"594","6248f2aa0e5b3e70ee4ea3143096169dabc66301",14,"Yes",21.3333333333334,3,10,357
"595","6248f2aa0e5b3e70ee4ea3143096169dabc66301",15,"No",-10,5,28,14350
"596","624ffd68705b985d2401eac03d2fa49d560e37b1",8,"Yes",37.5,4,14,752.25
"597","624ffd68705b985d2401eac03d2fa49d560e37b1",9,"No",-10,2,3,1017.5
"598","624ffd68705b985d2401eac03d2fa49d560e37b1",11,"No",0,2,3,646
"599","624ffd68705b985d2401eac03d2fa49d560e37b1",14,"No",13.3333333333333,6,58,26304.1666666667
"600","624ffd68705b985d2401eac03d2fa49d560e37b1",14,"Yes",13.3333333333333,2,7,927.5
"601","624ffd68705b985d2401eac03d2fa49d560e37b1",15,"No",30,2,2,2465.5
"602","624ffd68705b985d2401eac03d2fa49d560e37b1",15,"Yes",30,4,27,9093.5
"603","628070a9786b7d248e68a436acdc48120a95c3ff",9,"No",0,7,49,10513.1428571429
"604","628070a9786b7d248e68a436acdc48120a95c3ff",9,"Yes",15,2,10,718.5
"605","62b68da52abcb0c062f9d3d959f29814d6574189",14,"No",53.3333333333333,3,4,914.333333333333
"606","637f4e5e8e593026080629a900a163880132d4d9",14,"No",0,2,7,171078.5
"607","639694671685e01d3a2cafa3918cb64ca1fc05af",14,"Yes",0,2,31,42246
"608","64a30c0f5d8352d3de819406697f3a41512758ef",3,"Yes",16.6666666666667,2,15,744
"609","64a30c0f5d8352d3de819406697f3a41512758ef",5,"Yes",11.1111111111111,2,66,3532.5
"610","64a30c0f5d8352d3de819406697f3a41512758ef",12,"Yes",20.8333333333333,2,404,819248.5
"611","64a30c0f5d8352d3de819406697f3a41512758ef",14,"No",6.6666666666667,8,186,85447.5
"612","64a30c0f5d8352d3de819406697f3a41512758ef",14,"Yes",53.3333333333333,2,9,14636
"613","64b06cda6aec547e3d55dc13ac99385676e91319",8,"Yes",17.5,2,16,697.5
"614","64b06cda6aec547e3d55dc13ac99385676e91319",14,"No",13.3333333333334,4,25,19931.25
"615","64b06cda6aec547e3d55dc13ac99385676e91319",14,"Yes",6.6666666666667,2,24,1139.5
"616","64c39a1057fa397c3a487f24a3df4252ad9ea8e6",1,"No",0,2,4,398.5
"617","64d5f4c89376184e5686dea0ac26993f3f7150b0",1,"No",95,4,96,44006.75
"618","64d5f4c89376184e5686dea0ac26993f3f7150b0",2,"No",65,2,89,67703.5
"619","64d5f4c89376184e5686dea0ac26993f3f7150b0",4,"No",0,3,9,20173.6666666667
"620","64d5f4c89376184e5686dea0ac26993f3f7150b0",4,"Yes",75,2,5,38945
"621","64d5f4c89376184e5686dea0ac26993f3f7150b0",5,"No",0,17,121,16746.5882352941
"622","64d5f4c89376184e5686dea0ac26993f3f7150b0",8,"No",0,4,52,39493.5
"623","64f5e41771aa12dc15fbd2cdf3f6dc8b8f0c3437",4,"No",0,4,34,9412.25
"624","6542287790f7d26a1aaa83da586419d9f5df5229",2,"No",0,2,14,78378.5
"625","6542287790f7d26a1aaa83da586419d9f5df5229",4,"No",0,3,187,123543.333333333
"626","6545df09b6c0bfe6b98dcd36cb2b3ff8754f156e",15,"Yes",20,2,10,2878
"627","65a7a65d33cc0780e3c324403dac3be3275c4909",14,"No",26.6666666666667,5,9,1271.2
"628","65ce90ffe22e87c0c91a19d91218e02b1bf1960e",14,"No",-26.6666666666667,8,46,19008.875
"629","6632ae5632c3c08fa1e6561fad25727d37e2ce44",4,"No",0,2,20,143920.5
"630","675c969b206e1616feb0e2f036c765bc56878df7",5,"No",0,5,92,32116.6
"631","675c969b206e1616feb0e2f036c765bc56878df7",7,"No",85.7142857142857,3,52,39915.3333333333
"632","675c969b206e1616feb0e2f036c765bc56878df7",8,"No",0,6,200,122662.166666667
"633","675c969b206e1616feb0e2f036c765bc56878df7",9,"No",0,2,7,653.5
"634","675c969b206e1616feb0e2f036c765bc56878df7",9,"Yes",87.5,3,106,147262.333333333
"635","675c969b206e1616feb0e2f036c765bc56878df7",11,"Yes",42.2222222222222,2,12,955.5
"636","675c969b206e1616feb0e2f036c765bc56878df7",14,"No",65.3333333333333,10,50,9620.7
"637","675c969b206e1616feb0e2f036c765bc56878df7",14,"Yes",18.6666666666666,3,52,70300.6666666667
"638","675c969b206e1616feb0e2f036c765bc56878df7",15,"No",0,3,49,52308.6666666667
"639","677819a93f5d1a3743d150d817d112140524e66b",15,"No",70,2,8,58290.5
"640","6805f8ad7706362161e094354176710400b1d563",15,"Yes",30,2,23,94841.5
"641","6850381fbe11bf96aa674227d14d76a65880df85",4,"No",0,2,73,982.5
"642","6850381fbe11bf96aa674227d14d76a65880df85",5,"No",66.6666666666667,3,149,168860.666666667
"643","6850381fbe11bf96aa674227d14d76a65880df85",7,"No",0,2,11,25320
"644","6850381fbe11bf96aa674227d14d76a65880df85",8,"No",62.5,5,161,101489.2
"645","6850381fbe11bf96aa674227d14d76a65880df85",11,"No",0,2,33,32240
"646","6850381fbe11bf96aa674227d14d76a65880df85",11,"Yes",33.3333333333334,2,27,3951
"647","6850381fbe11bf96aa674227d14d76a65880df85",14,"No",-33.3333333333333,3,9,56651.3333333333
"648","6850381fbe11bf96aa674227d14d76a65880df85",15,"No",0,2,14,304.5
"649","68719a12fa679d4c16b39ff49fcb06095035222d",2,"No",0,2,8,63070.5
"650","68719a12fa679d4c16b39ff49fcb06095035222d",5,"No",-77.7777777777778,3,71,126960.666666667
"651","68719a12fa679d4c16b39ff49fcb06095035222d",7,"No",0,2,15,18185
"652","695df2fd7f5c8ba500129628ee1a95a527efd665",8,"No",0,2,15,23248.5
"653","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",8,"No",0,2,8,1046
"654","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",8,"Yes",7.5,2,49,73599
"655","6a0262838cfb1ad63f33413bd2086535ed1e936c",2,"No",0,2,10,672
"656","6a0262838cfb1ad63f33413bd2086535ed1e936c",5,"Yes",6.6666666666667,3,27,803.333333333333
"657","6a0262838cfb1ad63f33413bd2086535ed1e936c",11,"No",0,4,23,707.5
"658","6c00060693925968f7ef96b993e4865106b829d7",11,"No",0,7,48,1034.85714285714
"659","6c00060693925968f7ef96b993e4865106b829d7",14,"No",20,4,73,230889.75
"660","6c00060693925968f7ef96b993e4865106b829d7",15,"No",-10,3,7,687
"661","6c00060693925968f7ef96b993e4865106b829d7",15,"Yes",10,2,23,12316.5
"662","6d410ec70576a662f65575093a1b37ae4e77573a",4,"No",0,2,5,176.5
"663","6d410ec70576a662f65575093a1b37ae4e77573a",11,"No",-77.7777777777778,2,10,848
"664","6d410ec70576a662f65575093a1b37ae4e77573a",14,"No",0,2,4,984.5
"665","6db4bc17c1f12517a36a624445735fd62123e351",4,"No",0,2,8,662.5
"666","6dce46fa680c51fe8486686aa844fdfa3b42643a",4,"Yes",50,2,10,35430.5
"667","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",9,"No",0,3,11,1029.33333333333
"668","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",14,"No",93.3333333333333,5,21,6776.2
"669","6dfa94a7a50afbc84bdc963f261d321f32656205",4,"No",0,2,30,986.5
"670","6dfa94a7a50afbc84bdc963f261d321f32656205",5,"No",0,3,137,4389
"671","6dfa94a7a50afbc84bdc963f261d321f32656205",14,"Yes",14.6666666666667,2,17,1307.5
"672","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",1,"No",0,4,25,30052.5
"673","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",2,"No",0,6,25,41065.6666666667
"674","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",5,"No",0,5,80,1579
"675","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",7,"No",0,2,132,440903
"676","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",8,"No",0,2,14,2418
"677","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",14,"No",0,5,26,3834
"678","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",14,"Yes",6.6666666666667,3,15,880
"679","6e83d91479b460c8b688af07d1565cea4a84a677",8,"No",-12.5,3,21,17078.6666666667
"680","6eb534af50b5890f61ecc61d7b62535797338342",8,"No",0,3,66,6399
"681","6eb534af50b5890f61ecc61d7b62535797338342",15,"Yes",30,2,12,15429.5
"682","6ec00a509fd04623fea97800d36a74a2d63e4e63",2,"No",25,7,712,577813.857142857
"683","6ec00a509fd04623fea97800d36a74a2d63e4e63",2,"Yes",75,2,10,12382
"684","6ec00a509fd04623fea97800d36a74a2d63e4e63",5,"No",0,4,124,220977.5
"685","6ec00a509fd04623fea97800d36a74a2d63e4e63",8,"No",75,2,27,23038.5
"686","6ec00a509fd04623fea97800d36a74a2d63e4e63",11,"No",28.8888888888889,3,29,19503.6666666667
"687","6ec00a509fd04623fea97800d36a74a2d63e4e63",14,"No",20,3,279,430756
"688","6ec00a509fd04623fea97800d36a74a2d63e4e63",15,"No",90,16,181,31378.125
"689","6ec00a509fd04623fea97800d36a74a2d63e4e63",15,"Yes",10,2,6,3024.5
"690","6f4934d09fbc8ac10b51db738c18400f906ca84e",14,"No",0,3,34,30970.3333333333
"691","6f7d93f71256c398bd45778dda0e72fc83cadfa1",7,"No",0,2,18,765.5
"692","6fa259f33c10a534550a952777ca06cba845178c",7,"No",0,2,23,1144.5
"693","704ac9f8534c4412960cb0bd0011a04c1f7528ea",4,"No",0,3,6,643
"694","708f4c84be9e3e7bb016e9295bfa5a540d7cdd45",4,"Yes",25,2,11,306
"695","708f4c84be9e3e7bb016e9295bfa5a540d7cdd45",9,"No",15,2,2,421
"696","708f4c84be9e3e7bb016e9295bfa5a540d7cdd45",9,"Yes",5,2,4,10447
"697","708f4c84be9e3e7bb016e9295bfa5a540d7cdd45",14,"No",0,2,3,3719.5
"698","708f4c84be9e3e7bb016e9295bfa5a540d7cdd45",14,"Yes",1.3333333333333,2,5,855.5
"699","715ee391df1b559fa3401da77a40040de77cd06d",1,"No",0,3,367,800696.333333333
"700","715ee391df1b559fa3401da77a40040de77cd06d",14,"No",86.6666666666667,13,120,12788.8461538462
"701","71aa4fa7ecc1882726dce96b45c18164aea81d8b",3,"No",0,2,3,383686
"702","72214da26e1a17439884fdf2edd5ea99738796be",5,"No",44.4444444444444,3,11,1630.33333333333
"703","72214da26e1a17439884fdf2edd5ea99738796be",5,"Yes",66.6666666666667,3,15,6004
"704","72a59e6306f07e27fd9bcf2b8ae32dd5ecd3a11d",5,"No",11.1111111111111,2,9,750
"705","7303416af7198d258c0921e78781e48890a2c681",4,"No",75,2,10,20045
"706","7303416af7198d258c0921e78781e48890a2c681",5,"No",0,2,102,27191.5
"707","730f65f91a63fa9da60bb6492b537f2dbf0c93c8",5,"No",0,4,29,1469.25
"708","7321636fb57319f8937b54e47c681623f19dc847",4,"No",0,3,21,3674
"709","7336e9a81f4a364e00b339af8c1f107e35971dd3",1,"No",0,2,126,304381.5
"710","7336e9a81f4a364e00b339af8c1f107e35971dd3",5,"Yes",11.1111111111111,2,51,6601.5
"711","7336e9a81f4a364e00b339af8c1f107e35971dd3",7,"No",0,6,46,11989.5
"712","7336e9a81f4a364e00b339af8c1f107e35971dd3",11,"No",0,2,50,52433.5
"713","7336e9a81f4a364e00b339af8c1f107e35971dd3",14,"No",80,5,59,191120.2
"714","7336e9a81f4a364e00b339af8c1f107e35971dd3",14,"Yes",50.6666666666667,2,18,81801.5
"715","736ade8e72cb576cc3f342da3b35815df51909e3",1,"No",0,2,5,191
"716","736ade8e72cb576cc3f342da3b35815df51909e3",2,"No",0,2,4,180
"717","736ade8e72cb576cc3f342da3b35815df51909e3",4,"No",0,4,28,3866.75
"718","73a77c185fbe08b3471333862bb86875d912ddf8",1,"No",0,2,9,1662
"719","73a77c185fbe08b3471333862bb86875d912ddf8",8,"Yes",12.5,2,3,944
"720","73a77c185fbe08b3471333862bb86875d912ddf8",9,"No",87.5,4,59,6415.25
"721","73a77c185fbe08b3471333862bb86875d912ddf8",9,"Yes",12.5,2,109,155375
"722","73a77c185fbe08b3471333862bb86875d912ddf8",14,"No",0,16,197,48253.4375
"723","74e3569b5fc427aab3f19d119601db642a209e85",14,"No",0,2,16,1740.5
"724","74e3569b5fc427aab3f19d119601db642a209e85",14,"Yes",13.3333333333333,2,17,183438.5
"725","7631bbb7a71c36f9e1c45b0b36fdb254d9ded922",4,"No",0,2,9,120147.5
"726","7741f96a458ca2d78572908a6117e3159a37e2af",5,"No",2.2222222222222,2,26,77739.5
"727","7741f96a458ca2d78572908a6117e3159a37e2af",14,"No",0,2,13,70348.5
"728","77621b2dc0a58beb3a8331701b1168ea858287a7",14,"No",6.6666666666667,2,91,470914
"729","78556970f43718ea5bef7e104c26a032a3ddd92c",4,"No",0,2,21,3001.5
"730","78556970f43718ea5bef7e104c26a032a3ddd92c",11,"No",0,2,11,563.5
"731","78fbf5366629298d690a912e890a97e357a1eb63",4,"No",45,5,42,30077.8
"732","78fbf5366629298d690a912e890a97e357a1eb63",7,"No",0,2,12,300
"733","791581c6c7e7d21168f5d1c7cb725b272adfb602",1,"No",100,7,186,28882
"734","791581c6c7e7d21168f5d1c7cb725b272adfb602",1,"Yes",2.5,3,133,57762.6666666667
"735","791581c6c7e7d21168f5d1c7cb725b272adfb602",2,"No",0,2,106,71158.5
"736","791581c6c7e7d21168f5d1c7cb725b272adfb602",2,"Yes",-25,2,66,17627.5
"737","791581c6c7e7d21168f5d1c7cb725b272adfb602",5,"No",0,5,558,223904
"738","791581c6c7e7d21168f5d1c7cb725b272adfb602",8,"No",0,9,347,65728.2222222222
"739","791581c6c7e7d21168f5d1c7cb725b272adfb602",8,"Yes",0,6,250,71646.3333333333
"740","791581c6c7e7d21168f5d1c7cb725b272adfb602",9,"No",-87.5,4,479,213422
"741","791581c6c7e7d21168f5d1c7cb725b272adfb602",11,"No",100,5,883,265573.4
"742","791581c6c7e7d21168f5d1c7cb725b272adfb602",11,"Yes",22.2222222222222,3,138,84345.6666666667
"743","791581c6c7e7d21168f5d1c7cb725b272adfb602",14,"No",-100,6,182,28969.8333333333
"744","791581c6c7e7d21168f5d1c7cb725b272adfb602",14,"Yes",0,2,19,1090
"745","79b6366169986148e6031615ad0f2d1cd78e2dbc",1,"No",0,8,591,237400
"746","79b6366169986148e6031615ad0f2d1cd78e2dbc",5,"Yes",20,2,4,1064
"747","79b6366169986148e6031615ad0f2d1cd78e2dbc",8,"No",0,4,26,3039
"748","79b6366169986148e6031615ad0f2d1cd78e2dbc",9,"Yes",37.5,2,16,995.5
"749","79b6366169986148e6031615ad0f2d1cd78e2dbc",11,"No",77.7777777777778,3,16,4290.66666666667
"750","79b6366169986148e6031615ad0f2d1cd78e2dbc",14,"No",0,7,51,2050.85714285714
"751","7a36efa110532e284aa20d0716455c9dc8d4bc6e",2,"No",50,3,19,901.333333333333
"752","7a36efa110532e284aa20d0716455c9dc8d4bc6e",2,"Yes",85,2,29,891.5
"753","7a36efa110532e284aa20d0716455c9dc8d4bc6e",5,"No",42.2222222222222,2,28,199582
"754","7a36efa110532e284aa20d0716455c9dc8d4bc6e",8,"No",0,2,6,28527.5
"755","7a36efa110532e284aa20d0716455c9dc8d4bc6e",8,"Yes",-15,2,3,47093
"756","7a55e96b86f71784412913c47da46090b99c103f",1,"No",62.5,2,28,1188
"757","7a55e96b86f71784412913c47da46090b99c103f",4,"No",0,2,23,1621.5
"758","7a55e96b86f71784412913c47da46090b99c103f",5,"No",66.6666666666667,6,137,52218.5
"759","7a55e96b86f71784412913c47da46090b99c103f",11,"No",0,2,17,1049.5
"760","7a55e96b86f71784412913c47da46090b99c103f",14,"Yes",60,3,13,25525.3333333333
"761","7a55e96b86f71784412913c47da46090b99c103f",15,"No",20,3,31,10421
"762","7a55e96b86f71784412913c47da46090b99c103f",15,"Yes",40,3,29,24124.6666666667
"763","7a68ede84fc2638fa8587688863c84da8586fe06",4,"Yes",25,2,5,1131
"764","7acdec8f1d7a19b18009947f04b850f4bf352d48",8,"No",0,2,4,4360
"765","7ae297466b9004e2f52d9b24c49e901e0cd2f58d",4,"No",70,2,57,152778.5
"766","7afe2efecdca5dcbb4a7db82199458a6909aa2dc",7,"No",0,2,54,1362
"767","7bbdd65565a3d8fa15eba0982409b13cfd948a04",7,"No",0,3,25,257.333333333333
"768","7bc8d05809fff7ce0899478321fc6cabd88e3c75",9,"No",0,7,35,1218
"769","7bc8d05809fff7ce0899478321fc6cabd88e3c75",14,"No",26.6666666666667,4,48,12867.75
"770","7bc8d05809fff7ce0899478321fc6cabd88e3c75",15,"No",90,2,9,668.5
"771","7bed0e18130d4fa7444c86d1423801333707fc69",14,"No",0,4,25,918.75
"772","7cbbaa9a865c4743709b8f36a6beb51f961760da",4,"No",-40,2,127,115776
"773","7cbbaa9a865c4743709b8f36a6beb51f961760da",5,"Yes",33.3333333333333,2,46,2650
"774","7cbbaa9a865c4743709b8f36a6beb51f961760da",8,"Yes",25,2,8,3116
"775","7cbbaa9a865c4743709b8f36a6beb51f961760da",9,"No",87.5,4,55,148452.25
"776","7d74c1e1c7c4bfbd0a180d23e9eed48b400814ea",2,"No",0,2,23,6051.5
"777","7d74c1e1c7c4bfbd0a180d23e9eed48b400814ea",14,"No",0,2,33,16949.5
"778","7d8ffbb420722d557076d2dc408d70ebc9769508",14,"No",6.6666666666666,6,120,8061.33333333333
"779","7e2208b3983c47b1a9c45a47be4428b8f8c38a33",9,"No",87.5,3,25,115765
"780","7e7bc6ef7cc755f5a203881aec9e8aa313c3dfd7",5,"No",82.2222222222222,5,66,20374.8
"781","7e7bc6ef7cc755f5a203881aec9e8aa313c3dfd7",5,"Yes",77.7777777777778,5,58,54002.6
"782","7e7bc6ef7cc755f5a203881aec9e8aa313c3dfd7",8,"No",62.5,3,48,522576
"783","7e7bc6ef7cc755f5a203881aec9e8aa313c3dfd7",8,"Yes",70,4,14,693.5
"784","7f0799d83a96fa791b849b5cccde599dd3032530",7,"No",0,2,7,223.5
"785","7f0799d83a96fa791b849b5cccde599dd3032530",11,"Yes",31.1111111111111,2,8,560
"786","7f2e32689a906ac72f86f85f37138d68e56517c8",11,"No",0,4,17,1335.5
"787","7f2e32689a906ac72f86f85f37138d68e56517c8",14,"No",0,3,21,490530.666666667
"788","7f777720925c39ea20909dd4b0db7ac522ba3ae9",4,"No",0,2,23,294915
"789","7f777720925c39ea20909dd4b0db7ac522ba3ae9",14,"No",86.6666666666667,2,16,1741
"790","7f923dd550b86fa19fabeeddf31f164b8c7aa19c",4,"No",5,3,6,198
"791","7f923dd550b86fa19fabeeddf31f164b8c7aa19c",4,"Yes",25,3,14,742.666666666667
"792","7f923dd550b86fa19fabeeddf31f164b8c7aa19c",5,"No",0,2,13,877.5
"793","7f923dd550b86fa19fabeeddf31f164b8c7aa19c",14,"No",6.6666666666666,3,22,78198.6666666667
"794","7f923dd550b86fa19fabeeddf31f164b8c7aa19c",14,"Yes",73.3333333333333,6,48,1691.66666666667
"795","7f9a0b58c8871894d2fd762ab8d0ed85c4600ce6",11,"No",0,2,5,672
"796","7f9cee159c641a1c8564d35da8442ba17ad3cd9d",5,"No",0,2,6,364
"797","7f9cee159c641a1c8564d35da8442ba17ad3cd9d",6,"Yes",25,2,291,496944.5
"798","7f9cee159c641a1c8564d35da8442ba17ad3cd9d",8,"No",75,4,458,605154.25
"799","7f9cee159c641a1c8564d35da8442ba17ad3cd9d",9,"No",87.5,5,35,31044
"800","7f9cee159c641a1c8564d35da8442ba17ad3cd9d",10,"Yes",23.3333349227905,2,101,111956
"801","7f9cee159c641a1c8564d35da8442ba17ad3cd9d",14,"No",0,3,23,38043
"802","7f9cee159c641a1c8564d35da8442ba17ad3cd9d",15,"No",30,4,11,17076
"803","7fadb660a72e10cd43a66dcf812835c234c4f63e",14,"No",0,3,48,83567.3333333333
"804","7ffe71100898476197216277c2990fbda7217f28",14,"No",0,2,23,179059.5
"805","7ffe71100898476197216277c2990fbda7217f28",15,"No",0,2,12,247538
"806","800781da5ff9a06d40c05d6294f8fe9ee3c0acdb",1,"Yes",52.5,3,52,9690
"807","800781da5ff9a06d40c05d6294f8fe9ee3c0acdb",2,"Yes",10,2,52,15348
"808","800781da5ff9a06d40c05d6294f8fe9ee3c0acdb",4,"No",75,2,157,160774.5
"809","800781da5ff9a06d40c05d6294f8fe9ee3c0acdb",5,"Yes",22.2222222222222,3,145,106600.333333333
"810","800781da5ff9a06d40c05d6294f8fe9ee3c0acdb",8,"No",0,3,72,59368
"811","800781da5ff9a06d40c05d6294f8fe9ee3c0acdb",14,"No",0,5,107,64259.6
"812","800781da5ff9a06d40c05d6294f8fe9ee3c0acdb",14,"Yes",37.3333333333333,5,37,125166
"813","800781da5ff9a06d40c05d6294f8fe9ee3c0acdb",15,"No",-12,3,46,23707
"814","80d765dac910ea440c575bc9416ff0bf9a949a3e",7,"No",0,3,3,812
"815","815adc705a6e7cb7aee493cec57e234255fb559a",9,"No",0,5,77,10155.4
"816","81a808d1f49efd5ee4014268808a68e0efe4abad",1,"Yes",17.5,2,17,611
"817","81f0e1ab99e6224039921ccd505418019bf69466",2,"No",-85,3,81,297797.333333333
"818","81f0e1ab99e6224039921ccd505418019bf69466",4,"No",50,5,17,1060.2
"819","81f431017e70678cdf14fc265f9a33a323b4a58f",1,"No",0,2,29,257826.5
"820","81f431017e70678cdf14fc265f9a33a323b4a58f",9,"No",15,3,45,1836
"821","81f431017e70678cdf14fc265f9a33a323b4a58f",9,"Yes",25,2,23,29571
"822","81f431017e70678cdf14fc265f9a33a323b4a58f",11,"No",44.4444444444444,11,154,7692.36363636364
"823","81f431017e70678cdf14fc265f9a33a323b4a58f",14,"No",93.3333333333333,5,40,36100
"824","81f431017e70678cdf14fc265f9a33a323b4a58f",15,"No",32,6,29,3136.16666666667
"825","81f431017e70678cdf14fc265f9a33a323b4a58f",15,"Yes",42,3,23,2117.66666666667
"826","82ee9c05709ba223f51828bbede8cea96729211e",4,"No",0,2,10,2865
"827","82ee9c05709ba223f51828bbede8cea96729211e",11,"No",66.6666666666667,2,12,6349.5
"828","83041c31da6817d9f98610f50849bb20add7dda4",5,"Yes",11.1111111111111,2,11,2223.5
"829","83162b5c131405a3b04acd20764264467834f25c",5,"No",0,3,18,1561.33333333333
"830","83162b5c131405a3b04acd20764264467834f25c",11,"No",0,2,15,3902.5
"831","8368310d54340f0a8dfbc0fce2d2861cd6615778",4,"Yes",25,2,7,36399.5
"832","8368310d54340f0a8dfbc0fce2d2861cd6615778",14,"No",86.6666666666667,4,18,1897
"833","83a1c63dfb2ffe6f55b523ab646ff7b56c672559",2,"No",25,2,7,520
"834","83a1c63dfb2ffe6f55b523ab646ff7b56c672559",4,"No",0,2,15,15096
"835","83a1c63dfb2ffe6f55b523ab646ff7b56c672559",7,"No",100,2,24,42027.5
"836","83a1c63dfb2ffe6f55b523ab646ff7b56c672559",11,"Yes",60,3,164,70249
"837","83c106677991d8558eb70b7953034dbef75a6f89",1,"No",0,5,53,13280.8
"838","857f4f0f33285c3ad64c9906727d2ad0fbb2b558",1,"No",87.5,2,5,155
"839","857f4f0f33285c3ad64c9906727d2ad0fbb2b558",3,"Yes",4.1666666666667,2,121,93058
"840","857f4f0f33285c3ad64c9906727d2ad0fbb2b558",8,"No",0,3,16,6999
"841","857f4f0f33285c3ad64c9906727d2ad0fbb2b558",14,"No",0,2,62,51465
"842","859f175fab66ed4409821726efec7f99d78691f4",2,"No",0,2,463,388678.5
"843","86aaefd59cd958eca62ff7a71440e98db9ce1816",8,"Yes",12.5,2,10,1438
"844","86aaefd59cd958eca62ff7a71440e98db9ce1816",9,"Yes",30,2,3,6536.5
"845","86aaefd59cd958eca62ff7a71440e98db9ce1816",11,"Yes",11.1111111111111,2,6,992
"846","86aaefd59cd958eca62ff7a71440e98db9ce1816",14,"Yes",1.3333333333333,2,10,1712
"847","86da8b78b9bb2f64fb1b7bf9052009595ffb8b0a",8,"Yes",27.5,2,2,757
"848","86f52af98c61bca790514b7bbbde4c6d4210e54c",14,"No",6.6666666666667,2,14,1648.5
"849","86f52af98c61bca790514b7bbbde4c6d4210e54c",14,"Yes",26.6666666666667,3,59,25025
"850","8810b08871ab62d22d15e303ccb4f35f3fb7bcb0",1,"No",0,2,7,32433.5
"851","8810b08871ab62d22d15e303ccb4f35f3fb7bcb0",2,"Yes",25,2,13,881
"852","882e2991b841a9e500325363d9cad87f8fc6c65d",14,"No",0,2,30,53479.5
"853","884243d585635bc7537f326ebb599f783470bab3",5,"No",88.8888888888889,7,59,7406.14285714286
"854","884243d585635bc7537f326ebb599f783470bab3",5,"Yes",84.4444444444444,4,59,57773.25
"855","884243d585635bc7537f326ebb599f783470bab3",8,"No",37.5,4,19,2092.5
"856","884243d585635bc7537f326ebb599f783470bab3",9,"No",0,2,25,19419.5
"857","884243d585635bc7537f326ebb599f783470bab3",9,"Yes",65,2,30,5941.5
"858","884243d585635bc7537f326ebb599f783470bab3",11,"No",0,3,47,30197.6666666667
"859","884243d585635bc7537f326ebb599f783470bab3",14,"No",93.3333333333333,4,47,39513.25
"860","884c6a997fef87aeba4612a88da66ae10946851c",1,"No",87.5,2,11,36938.5
"861","885db90ed5f35732418e1bd2e978b5da530c154a",1,"No",-87.5,2,50,241564.5
"862","885db90ed5f35732418e1bd2e978b5da530c154a",2,"No",0,2,7,256
"863","885db90ed5f35732418e1bd2e978b5da530c154a",11,"No",0,2,7,360.5
"864","885db90ed5f35732418e1bd2e978b5da530c154a",14,"No",40,3,13,498.333333333333
"865","8880c957c6c1d411f95020eaf2ae2f014d3dd0f0",1,"Yes",62.5,2,11,697
"866","89e30092a0ed61980d2211a6a2f95fd67d61a7aa",14,"No",0,2,9,3218.5
"867","89e30092a0ed61980d2211a6a2f95fd67d61a7aa",15,"No",0,3,76,31261.3333333333
"868","89e30092a0ed61980d2211a6a2f95fd67d61a7aa",15,"Yes",0,2,59,78907.5
"869","8c14eefcadbd9081e4815cc9027d5a8c3dc9e2f9",8,"Yes",12.5,2,22,212267.5
"870","8c1b562f68fba178507d6f893f52b745494f1591",5,"Yes",17.7777777777778,2,4,1680.5
"871","8c24e13ef872c461d40d6bdc3f186ed1f299bc30",5,"No",0,2,292,172099
